entity,attribute,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
SlackGeneratorSim-0.SlackGenerator-0,P,0.986295548018069,1.1183132792814654,1.266002359713951,1.3982664366736826,1.4883282077251623,1.5133214820128957,1.4748780140422322,1.3945499751192607,1.2851531440287107,1.1660155473850606,1.038004230604892,0.8977143128432095,0.742239055551746,0.5754505348040224,0.3965719088538511,0.21051461809383643,0.03406480949090307,0.005299441906534419,-0.03254341394734439,-0.06309126168940349,-0.0852861597275616,-0.08389475391480916,-0.07164401690106814,-0.034911246663014595,0.025849129211227062,0.0956077113899021,0.18651885972805204,0.2561116016844931,0.2846170244112902,0.26185940849281897,0.21069020605061883,0.13638922562811073
LineMonitorSim-0.LineMonitor-0,power_reduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13785347179507212,0.2460654801697233,0.3456493508867118,0.4353486771761143,0.5192949041376704,0.586997336470492,0.6493442565521397,0.6971529327114101,0.7324076438690263,0.7661560405204727,0.7808411225500257,0.7832518366979792,0.7812614619011292,0.7748000470424723,0.7541465126955769,0.7220790361564406
GridSim-0.Grid-0Branch1-2,P,-0.06131487424058913,-0.09868293641621764,-0.1472878001798171,-0.20967216929325624,-0.28791916611618024,-0.38252628207095474,-0.49799771529780384,-0.6297818801313255,-0.7812332314140991,-0.9446494562004073,-1.1168735088732449,-1.2936301922014133,-1.4724463041266374,-1.6456511233866529,-1.8170776412363334,-1.9849128054135468,-2.137853471795072,-2.142675376323419,-2.1611002407594193,-2.1761116640110805,-2.1927833962555847,-2.197526158367239,-2.2090962541992707,-2.2101447402973053,-2.209542944335469,-2.216850307618703,-2.206224092159671,-2.19762099478546,-2.193822584377645,-2.1888539506166254,-2.1730464774137226,-2.156469151634758
