entity,attribute,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
GridSim-0.Grid-0Branch1-2,P,-0.06131487424058913,-0.09868293641621764,-0.1472878001798171,-0.20967216929325624,-0.28791916611618024,-0.38252628207095474,-0.49799771529780384,-0.6297818801313255,-0.7812332314140991,-0.9446494562004073,-1.1168735088732449,-1.2936301922014133,-1.4724463041266374,-1.6456511233866529,-1.8170776412363334,-1.9849128054135468,-2.137853471795072,-2.2795052103109312,-2.405338549474138,-2.519194378460429,-2.6248993701879884,-2.7129650123798994,-2.7917348127679524,-2.8546672587932806,-2.901519133289307,-2.9438194221199327,-2.9666910029153666,-2.972663942764098,-2.971258345626493,-2.9643141166956197,-2.9420932081912916,-2.9050157119114197
SlackGeneratorSim-0.SlackGenerator-0,P,0.986295548018069,1.1183132792814654,1.266002359713951,1.3982664366736826,1.4883282077251623,1.5133214820128957,1.4748780140422322,1.3945499751192607,1.2851531440287107,1.1660155473850606,1.038004230604892,0.8977143128432095,0.742239055551746,0.5754505348040224,0.3965719088538511,0.21051461809383643,0.03406480949090307,-0.1325540298885377,-0.2786088941170677,-0.40874061257611505,-0.5206348369036757,-0.6031896580524794,-0.65864135337156,-0.6842555032151543,-0.6713038035001828,-0.6367999324791243,-0.5796371807924208,-0.5247295208655323,-0.49863481228668904,-0.5194020534083101,-0.5641098409918537,-0.6177572870674664
LineMonitorSim-0.LineMonitor-0,power_reduction,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
